loss,accuracy,val_loss,val_accuracy
3.346970319747925,0.4114583432674408,0.4369383156299591,0.7916666865348816
0.812446117401123,0.703125,0.24836547672748566,0.9166666865348816
0.3951697051525116,0.8385416865348816,0.18264611065387726,0.9583333134651184
0.18140040338039398,0.9427083134651184,0.13453255593776703,0.9583333134651184
0.11870787292718887,0.9635416865348816,0.07646628469228745,1.0
0.06083306297659874,0.9947916865348816,0.08242172747850418,0.9583333134651184
